t,active,counts,b,r
349.63373377009486,0.314709887807545,187.4942716068401,0.4967402060223248,0.4350454125355573
350.42853449440196,0.3143838859245179,187.20443451770282,0.49675277735741413,0.4343921994686424
351.2233484265373,0.31405807192446633,186.91645431694718,0.4967653004190828,0.433739956359191
352.0181753386348,0.31373244606216877,186.63031719307546,0.49677777538832496,0.43308868196992484
352.81301500390134,0.31340700859099513,186.34600945705662,0.49679020244550387,0.43243837506363314
353.6078671963408,0.31308175976323693,186.0635175407685,0.4968025817703496,0.43178903440340577
354.40273168813695,0.3127566998319367,185.78282799698812,0.49681491354192037,0.43114065875477275
355.19760825585274,0.3124318290471001,185.50392749549587,0.496827197938701,0.4304932468806485
355.992496674686,0.3121071476589375,185.22680282437528,0.49683943513851503,0.4298467975460282
356.787396722719,0.3117826559162859,184.95144088673834,0.4968516253185929,0.42920130951453206
357.58230817725973,0.31145835406717737,184.67782870145749,0.49686376865551674,0.4285567815513885
358.3772308166737,0.31113424235895804,184.40595340070197,0.4968758653252512,0.4279132124219485
359.17216442150067,0.3108103210376686,184.13580222878423,0.49688791550316164,0.427270600890791
359.96710877326126,0.3104865903475979,183.86736254132302,0.4968999193639978,0.4266289457227
360.76206365385275,0.3101630505332558,183.60062180457726,0.4969118770818866,0.4259882456831573
361.5570288457984,0.30983970183770254,183.33556759336298,0.4969237888303378,0.42534849953814613
362.352004132198,0.3095165445034159,183.0721875907403,0.49693565478224505,0.42470970605419506
363.1469892986604,0.30919357877114373,182.81046958624512,0.49694747510991666,0.42407186399683305
363.94198413117755,0.3088708048809273,182.5504014750414,0.49695924998504554,0.42343497213230785
364.7369884145449,0.30854822307293767,182.2919712578097,0.49697097957868774,0.42279902922885104
365.5320019386985,0.3082258335844243,182.0351670373645,0.49698266406135794,0.42216403405161423
366.32702449138776,0.3079036366527358,181.7799770198674,0.496994303602923,0.4215299853685405
367.12205586207585,0.3075816325146549,181.52638951288841,0.4970058983726614,0.42089688194724756
367.91709583952,0.30725982140577945,181.2743929249571,0.4970174485392297,0.4202647225569618
368.712144216646,0.3069382035599172,181.02397576281405,0.49702895427073523,0.41963350596464766
369.50720078535323,0.3066167792108423,180.77512663243164,0.4970404157346623,0.41900323093914826
370.3022653390182,0.30629554859082225,180.5278342369366,0.49705183309791023,0.4183738962492003
371.09733767055315,0.30597451193184394,180.2820873762631,0.49706320652676755,0.41774550066497596
371.89241757514674,0.3056536694644158,180.03787494532455,0.4970745361869528,0.4171180429559202
